CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,625.0,271.0,0.0,0.0,1.0,1.0,271.0,1.0,356.0,0.06,0.01,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.75,0.25,0.25,0.0,0.0,0.0,1.25,0.0,0.0,1.0,0.0,0.01,0.0,60.0,0.0,10.0,0.0,3.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,622.0,249.0,0.0,0.0,2.0,0.0,247.0,2.0,356.0,0.13,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,624.0,277.0,0.0,0.0,0.0,1.0,282.0,2.0,354.0,0.13,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,614.0,251.0,0.0,0.0,1.0,0.0,243.0,2.0,356.0,0.12,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.01,0.0,60.0,0.0,10.0,0.0,3.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,629.0,275.0,0.0,1.0,1.0,0.5,275.0,2.0,356.0,0.12,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,618.0,260.0,0.0,0.0,0.0,1.0,265.0,1.0,354.0,0.11,0.03,5.169475958410885e-14,default,code_service-code_app-code_scenario
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.01,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,624.0,274.0,0.0,1.0,0.0,1.0,280.0,2.0,354.0,0.11,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02,0.0,75.0,0.0,16.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,16.0,623.0,275.0,0.0,0.0,0.0,0.0,279.0,1.0,354.0,0.1,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,616.0,241.0,0.0,0.0,1.0,0.0,236.0,2.0,357.0,0.1,0.03,5.169475958410885e-14,default,code_service-code_app-code_scenario
0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,6.0,0.0,0.05,0.0,0.0,0.0,8.67,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,717.0,479.0,0.0,0.0,2.0,0.0,477.0,2.0,356.0,0.1,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01,0.0,66.67,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,12.0,836.0,755.0,0.0,1.0,0.0,0.0,762.0,1.0,354.0,0.09,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,837.0,760.0,0.0,1.0,1.0,0.0,754.5,1.0,357.0,0.09,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,695.0,437.0,0.0,0.0,1.0,0.0,432.0,2.0,356.0,0.09,0.03,5.169475958410885e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,621.0,270.0,0.0,1.0,0.0,1.0,276.5,2.0,354.0,0.09,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.75,0.0,0.25,0.0,0.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,635.0,299.0,0.0,1.0,1.0,0.0,291.5,1.0,356.0,0.08,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,617.0,254.0,0.0,0.0,1.0,1.0,253.0,2.0,356.0,0.08,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.75,0.25,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.0,0.0,0.01,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,629.0,287.0,0.0,1.0,0.0,1.0,294.5,2.0,354.0,0.08,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,610.0,241.0,0.0,0.0,0.0,1.5,242.5,0.0,353.0,0.07,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,620.0,263.0,0.0,0.0,2.0,1.0,258.0,2.0,356.0,0.07,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.01,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,622.0,264.0,0.0,0.0,1.0,0.0,253.0,2.0,357.0,0.07,0.03,5.134781488891349e-14,default,code_service-code_app-code_scenario
