CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
0.5,0.0,0.75,0.0,0.25,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,10.0,0.0,1.5,0.0,0.0,0.43,0.14,1.5,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,638.0,313.0,0.0,0.0,1.0,0.0,309.0,2.0,394.0,0.44,0.19,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.75,0.0,0.5,0.0,0.25,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,626.0,293.0,0.0,1.0,1.0,0.0,290.5,1.0,393.0,0.44,0.19,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.5,0.0,0.03,0.0,76.92,0.0,22.67,0.0,1.0,0.0,0.0,10.37,0.43,10.0,5.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,34.0,656.0,361.0,0.0,0.0,1.0,0.0,352.0,1.0,393.0,0.4,0.18,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.12,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,631.0,294.0,0.0,0.0,1.0,0.5,294.5,2.0,393.0,0.4,0.18,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.01,0.0,60.0,0.0,10.0,0.0,0.5,0.2,0.0,0.06,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,643.0,320.0,0.0,0.0,1.0,0.5,316.5,1.0,393.0,0.37,0.18,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,628.0,291.0,0.0,0.0,1.0,0.5,292.5,1.0,393.0,0.37,0.18,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,634.0,312.0,0.0,1.0,1.0,0.0,305.5,2.0,394.0,0.37,0.18,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,15.5,0.0,0.09,0.0,31.11,0.0,5.81,0.0,1.0,0.0,0.0,0.08,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,90.0,673.0,368.0,0.0,1.0,2.0,0.0,362.5,1.0,394.0,0.34,0.18,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,784.0,638.0,0.0,0.0,0.0,0.0,633.0,2.0,391.0,0.34,0.18,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,853.0,807.0,0.0,1.0,2.0,0.0,801.5,3.0,393.0,0.31,0.17,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0,0.0,0.03,0.0,71.43,0.0,14.0,0.0,1.25,0.0,0.0,0.08,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,28.0,867.0,842.0,0.0,1.0,0.0,1.5,838.5,1.0,389.0,0.31,0.17,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,652.0,343.0,0.0,0.0,1.0,0.0,330.5,1.0,394.0,0.29,0.17,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.18,0.14,2.5,2.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,2.0,628.0,296.0,0.0,1.0,1.0,0.0,298.5,1.0,394.0,0.29,0.17,5.2388648974499574e-14,default,code_service-code_app-code_scenario
