CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,648.0,323.0,0.0,0.0,2.0,0.0,318.5,2.0,391.0,0.12,0.07,5.204170427930421e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.26,0.17,4.0,2.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,662.0,357.0,0.0,0.0,1.0,0.5,358.0,1.0,390.0,0.11,0.06,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,738.0,532.0,0.0,1.0,1.0,0.0,528.0,3.0,391.0,0.11,0.06,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,847.0,800.0,0.0,0.0,1.0,0.0,794.0,2.0,391.0,0.1,0.06,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.01,0.0,66.67,0.0,12.0,0.0,1.0,0.0,0.0,0.1,0.07,1.5,1.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,12.0,839.0,793.0,0.0,0.0,0.0,1.0,803.5,2.0,388.0,0.1,0.06,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.0,0.0,1.0,0.5,0.25,0.0,0.0,0.0,1.25,0.0,0.0,34.0,0.0,2.2,0.0,1.45,0.0,66.18,0.0,1.47,0.6,0.0,0.03,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,2250.0,752.0,536.0,0.0,0.0,1.0,0.0,534.5,2.0,390.0,0.1,0.06,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.5,0.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,631.0,297.0,0.0,0.0,1.0,0.0,296.0,1.0,390.0,0.1,0.06,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.0,0.0,0.02,0.0,77.78,0.0,18.0,0.0,1.0,0.0,0.0,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,18.0,657.0,360.0,0.0,0.0,1.0,0.0,354.5,1.0,391.0,0.1,0.06,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,640.0,329.0,0.0,0.0,1.0,0.0,326.0,1.0,390.0,0.09,0.06,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,636.0,324.0,0.0,1.0,3.0,2.0,314.5,3.0,391.0,0.09,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.0,0.0,1.01,0.0,0.25,0.0,0.0,0.0,1.26,0.0,1.0,1.5,0.13,0.03,0.0,82.35,134.0,22.67,1.0,1.0,0.0,0.0,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,34.0,662.0,378.0,0.0,1.0,1.0,3.5,372.0,2.0,392.0,0.08,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.5,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,641.0,324.0,0.0,1.0,1.0,0.0,320.0,1.0,393.0,0.08,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.5,0.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,653.0,358.0,0.0,1.0,1.0,1.5,356.5,2.0,392.0,0.07,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.01,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.03,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,622.0,289.0,0.0,0.0,0.0,1.5,290.0,0.0,389.0,0.07,0.06,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,1.21,8.5,7.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,646.0,323.0,0.0,0.0,1.0,0.0,318.0,1.0,392.0,0.07,0.06,5.2388648974499574e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,641.0,318.0,0.0,0.0,1.0,0.0,314.0,1.0,393.0,0.07,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.74,0.0,0.25,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,674.0,417.0,0.0,1.0,0.0,1.0,424.5,1.0,390.0,0.07,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.11,0.4,1.5,1.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,2.0,850.0,793.0,0.0,0.0,0.0,1.0,798.5,1.0,390.0,0.06,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
0.75,0.0,0.25,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,3.53,0.0,14.58,0.0,88.24,0.0,2.26,1.2,0.02,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,3618.0,898.0,864.0,0.0,1.0,0.0,1.5,868.0,2.0,390.0,0.06,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.25,0.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.5,0.0,0.9,0.0,19.51,0.0,56.12,0.0,1.88,1.2,0.0,1.24,51.78,18.0,21.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,892.0,849.0,769.0,0.0,2.0,0.0,0.5,767.0,2.0,390.0,0.06,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
