CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,5.0,0.24,0.0,0.01,0.06,0.2,0.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,597.0,205.0,0.0,0.0,2.0,0.2,205.4,3.0,354.0,0.03,0.01,4.961309141293668e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,2.5,0.08,0.0,0.04,0.33,0.6,0.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,787.0,637.0,0.0,0.0,1.0,0.0,635.2,1.0,355.0,0.03,0.01,4.961309141293668e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,3.0,0.08,0.0,0.03,0.01,0.4,0.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,661.0,358.0,0.0,0.0,0.0,0.4,358.6,2.0,352.0,0.02,0.01,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.14,0.03,0.2,0.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,605.0,222.0,0.0,0.0,1.0,0.2,221.8,2.0,354.0,0.02,0.01,4.961309141293668e-14,default,code_service-code_app-code_scenario
0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,50.0,0.0,8.0,0.0,0.5,0.0,0.0,0.16,0.12,0.6,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,3.0,600.0,211.0,0.0,0.0,1.0,0.0,209.8,1.0,354.0,0.02,0.01,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,9.6,0.0,0.67,0.0,5.88,0.0,71.33,0.0,1.83,0.24,0.0,0.16,0.05,0.6,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,685.0,613.0,226.0,0.0,0.0,2.0,0.0,226.0,1.0,354.0,0.02,0.01,4.961309141293668e-14,default,code_service-code_app-code_scenario
0.3,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.0,2.0,0.0,0.02,0.0,56.52,0.0,9.2,0.0,1.6,0.16,0.0,0.09,0.57,1.4,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,18.0,607.0,226.0,0.0,0.0,1.0,0.0,224.2,1.0,355.0,0.02,0.01,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.3,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,6.6,0.0,0.39,0.0,8.33,0.0,61.21,0.0,1.52,0.16,0.0,0.56,0.15,1.6,1.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,404.0,806.0,665.0,0.0,0.0,1.0,0.2,662.8,1.0,356.0,0.02,0.01,4.961309141293668e-14,default,code_service-code_app-code_scenario
0.3,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,6.8,0.0,0.38,0.0,20.93,0.0,56.71,0.0,1.21,0.08,0.0,1.82,9.51,7.4,7.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,386.0,691.0,397.0,0.0,0.0,1.0,0.6,396.0,1.0,355.0,0.01,0.01,4.9960036108132044e-14,default,code_service-code_app-code_scenario
6.81,0.0,0.8,0.1,0.0,0.0,0.0,0.0,7.61,0.0,0.0,1.2,0.0,0.05,0.0,90.48,0.0,42.0,0.0,1.0,0.16,0.0,5.45,6.37,16.0,14.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,50.0,970.0,1037.0,0.0,8.0,1.0,2.2,1036.0,1.0,364.0,0.01,0.01,4.961309141293668e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.0,0.13,0.0,97.66,0.0,171.0,0.0,2.0,0.0,0.0,4.44,1.9,5.4,5.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,137.0,621.0,241.0,0.0,0.0,2.0,0.0,240.2,2.0,363.0,0.01,0.01,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.6,0.0,0.3,0.0,0.2,0.1,0.0,0.0,1.2,0.0,0.0,0.4,0.0,0.01,0.0,75.0,0.0,16.0,0.0,1.0,0.0,0.0,0.41,1.73,2.0,1.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,629.0,283.0,0.0,1.0,1.0,0.0,280.6,1.0,364.0,0.01,0.01,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,66.67,0.0,12.0,0.0,0.5,0.0,0.0,0.27,0.16,3.8,2.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,608.0,220.0,0.0,0.0,1.0,0.0,218.0,1.0,363.0,0.01,0.01,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,5.15,3.2,4.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,791.0,657.0,0.0,0.0,0.0,0.4,657.4,3.0,361.0,0.01,0.0,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.8,13.85,8.8,9.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,2.0,678.0,370.0,0.0,0.0,1.0,0.2,369.0,2.0,363.0,0.08,0.02,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,22.2,0.0,0.78,0.0,56.13,0.0,35.93,0.0,1.33,0.4,0.0,0.51,3.13,3.2,2.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,798.0,622.0,223.0,0.0,0.0,1.0,0.0,221.6,1.0,363.0,0.07,0.02,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,50.0,0.0,8.0,0.0,1.5,0.0,0.0,0.49,1.19,3.0,1.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,3.0,605.0,213.0,0.0,0.0,1.0,0.0,211.4,1.0,363.0,0.07,0.02,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.5,0.08,0.0,0.12,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,606.0,229.0,0.0,0.0,0.0,0.4,230.0,1.0,361.0,0.06,0.02,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.4,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,2.0,0.08,0.0,0.67,12.04,7.6,7.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,621.0,253.0,0.0,0.0,1.0,0.0,252.8,1.0,363.0,0.06,0.02,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,2.97,8.74,7.2,7.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,799.0,655.0,0.0,0.0,1.0,0.0,656.6,1.0,363.0,0.05,0.02,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.8,0.0,0.01,0.0,42.86,0.0,7.0,0.0,0.75,0.08,0.0,2.07,11.25,8.2,7.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,675.0,370.0,0.0,0.0,1.0,0.2,369.0,1.0,363.0,0.05,0.02,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,1.2,0.0,0.03,0.0,79.31,0.0,22.0,0.0,1.0,0.16,0.0,1.18,3.8,5.6,4.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,26.0,611.0,223.0,0.0,0.0,0.0,0.0,226.2,1.0,361.0,0.04,0.02,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.3,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,10.6,0.0,0.65,0.0,1.85,0.0,62.64,0.0,1.32,0.16,0.0,0.74,13.43,10.0,9.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,664.0,620.0,226.0,0.0,0.0,1.0,0.2,226.0,1.0,363.0,0.04,0.02,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,0.32,0.0,1.03,21.04,13.2,10.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,613.0,213.0,0.0,0.0,2.0,0.2,211.4,2.0,363.0,0.04,0.02,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.08,0.0,1.67,10.29,4.4,5.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,612.0,230.0,0.0,0.0,1.0,0.0,229.4,1.0,363.0,0.03,0.02,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,8.2,0.0,0.49,0.0,6.82,0.0,61.76,0.0,1.54,0.08,0.0,1.55,5.41,10.2,5.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,506.0,806.0,653.0,0.0,0.0,1.0,0.0,650.1,1.0,364.0,0.03,0.02,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.1,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,1.26,18.15,11.2,9.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,671.0,359.0,0.0,0.0,1.0,0.0,358.0,1.0,363.0,0.03,0.02,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,1.51,22.24,11.0,10.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,610.0,221.0,0.0,0.0,1.0,0.0,219.6,1.0,363.0,0.02,0.01,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,7.0,0.0,0.44,0.0,7.89,0.0,65.03,0.0,1.51,0.16,0.0,1.1,15.79,10.6,9.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,455.0,628.0,229.0,0.0,0.0,2.0,0.0,227.8,2.0,363.0,0.02,0.01,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.3,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.4,0.0,0.01,0.0,75.0,0.0,16.0,0.0,0.5,0.0,0.0,1.11,13.21,9.4,7.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,640.0,274.0,0.0,0.0,1.0,0.0,272.0,1.0,364.0,0.02,0.01,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.5,0.0,0.0,7.0,0.0,0.42,0.0,2.78,0.0,61.03,0.0,1.69,0.16,0.0,0.54,17.5,7.8,7.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,427.0,614.0,215.0,0.0,0.0,1.0,0.0,213.4,1.0,363.0,0.02,0.01,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.3,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.5,0.24,0.0,1.57,25.68,17.4,11.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,806.0,654.0,0.0,0.0,1.0,0.0,651.6,1.0,363.0,0.02,0.01,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.3,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,50.0,0.0,8.0,0.0,1.0,0.08,0.0,1.4,19.4,9.2,9.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,676.0,368.0,0.0,0.0,0.0,0.4,369.4,3.0,361.0,0.02,0.01,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.01,0.0,83.33,0.0,24.0,0.0,1.0,0.0,0.0,3.03,9.77,13.8,6.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,623.0,227.0,0.0,0.0,1.0,0.0,225.0,1.0,364.0,0.01,0.01,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,66.67,0.0,12.0,0.0,1.0,0.0,0.0,1.0,14.7,10.2,8.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,614.0,225.0,0.0,0.0,2.0,0.6,223.8,2.0,363.0,0.01,0.01,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,2.0,0.16,0.0,2.43,21.79,20.6,15.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,622.0,220.0,0.0,0.0,1.0,0.2,217.0,1.0,363.0,0.01,0.01,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.01,0.0,75.0,0.0,16.0,0.0,1.0,0.0,0.0,0.93,28.53,11.6,11.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,611.0,218.0,0.0,0.0,1.0,0.0,216.8,1.0,363.0,0.01,0.01,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,1.37,27.39,12.8,12.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,797.0,649.0,0.0,0.0,1.0,0.2,649.6,1.0,363.0,0.01,0.01,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.26,0.37,4.0,1.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,1.0,0.0,363.0,669.0,358.0,0.0,0.0,1.0,0.0,357.6,1.0,363.0,0.01,0.01,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,50.0,0.0,8.0,0.0,1.0,0.0,0.0,1.97,27.19,11.0,14.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,3.0,618.0,229.0,0.0,0.0,1.0,0.0,228.0,1.0,363.0,0.01,0.01,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.5,0.08,0.0,1.48,13.92,13.4,10.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,607.0,212.0,0.0,0.0,1.0,0.0,211.2,1.0,363.0,0.01,0.01,5.0306980803327406e-14,default,code_service-code_app-code_scenario
0.3,0.0,0.4,0.0,0.1,0.1,0.0,0.0,0.9,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.08,0.0,2.6,10.17,11.8,8.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,618.0,230.0,0.0,0.0,1.0,0.0,227.2,1.0,363.0,0.01,0.01,4.9960036108132044e-14,default,code_service-code_app-code_scenario
0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,13.16,12.2,9.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,607.0,217.0,0.0,0.0,1.0,0.0,215.6,1.0,364.0,0.0,0.01,4.9960036108132044e-14,default,code_service-code_app-code_scenario
