CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
1.9,0.0,0.7,0.1,0.1,0.0,0.0,0.0,2.7,0.0,0.0,10.8,0.0,0.75,0.0,11.48,0.0,71.56,0.0,1.5,0.32,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,773.0,794.0,654.0,0.0,3.0,1.0,4.4,653.6,1.0,437.0,0.09,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.2,0.0,0.5,0.0,0.1,0.1,0.0,0.0,2.9,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.1,0.07,1.4,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,777.0,648.0,0.0,2.0,2.0,4.4,648.0,1.0,437.0,0.08,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,653.0,360.0,0.0,2.0,2.0,4.4,359.2,2.0,437.0,0.08,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.6,0.0,0.8,0.1,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.5,0.08,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,652.0,357.0,0.0,3.0,1.0,4.6,356.0,1.0,437.0,0.07,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,650.0,351.0,0.0,2.0,1.0,4.6,349.2,2.0,441.0,0.06,0.05,5.2388648974499574e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,66.67,0.0,12.0,0.0,1.0,0.0,0.0,0.06,0.05,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,658.0,374.0,0.0,3.0,0.0,5.0,374.0,2.0,435.0,0.06,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.8,0.1,0.1,0.1,0.0,0.0,2.8,0.0,0.0,9.8,0.0,0.74,0.0,10.91,0.0,77.63,0.0,2.55,0.4,0.01,0.09,0.08,1.4,1.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,761.0,794.0,655.0,0.0,3.0,2.0,4.8,650.4,1.0,437.0,0.05,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.01,0.0,0.7,0.0,0.1,0.0,0.0,0.0,2.81,0.0,2.0,1.2,0.02,0.01,47.37,57.14,9.6,10.67,1.0,1.0,0.16,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,13.0,798.0,692.0,0.0,3.0,1.0,4.8,686.4,2.0,437.0,0.05,0.04,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,660.0,374.0,0.0,2.0,1.0,4.4,371.0,2.0,437.0,0.05,0.04,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.7,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,655.0,363.0,0.0,3.0,1.0,4.6,360.4,1.0,439.0,0.04,0.04,5.2388648974499574e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.4,0.0,0.0,0.6,0.0,0.01,0.0,76.92,0.0,17.33,0.0,1.0,0.0,0.0,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,676.0,403.0,0.0,3.0,0.0,4.4,401.4,1.0,436.0,0.04,0.04,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.6,0.0,0.0,0.0,50.0,0.0,8.0,0.0,0.67,0.0,0.0,0.06,0.18,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,655.0,363.0,0.0,3.0,0.0,4.4,365.6,1.0,436.0,0.04,0.04,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.7,0.0,0.8,0.1,0.2,0.0,0.0,0.0,2.7,0.0,0.0,17.4,0.0,1.34,0.0,6.45,0.0,78.94,0.0,1.62,0.4,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,1374.0,796.0,647.0,0.0,3.0,1.0,4.6,646.0,1.0,437.0,0.18,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.71,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,779.0,656.0,0.0,3.0,1.0,4.4,656.0,1.0,437.0,0.16,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.5,0.0,0.1,0.1,0.0,0.0,2.6,0.0,0.0,7.2,0.0,0.48,0.0,14.29,0.0,68.67,0.0,1.56,0.16,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,494.0,664.0,373.0,0.0,3.0,1.0,5.0,371.0,0.0,434.0,0.15,0.07,5.2388648974499574e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,654.0,367.0,0.0,3.0,1.0,4.4,365.0,2.0,437.0,0.14,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,651.0,350.0,0.0,3.0,1.0,4.4,349.6,1.0,436.0,0.21,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.4,0.1,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,66.67,0.0,12.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,664.0,377.0,0.0,2.0,1.0,4.6,376.6,2.0,437.0,0.19,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.7,0.0,0.1,0.1,0.0,0.0,2.8,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,781.0,648.0,0.0,3.0,1.0,4.4,646.0,1.0,437.0,0.17,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.6,0.0,0.1,0.0,0.0,0.0,2.8,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,777.0,652.0,0.0,3.0,0.0,4.8,654.6,1.0,435.0,0.16,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.09,0.0,0.8,0.1,0.0,0.0,0.0,0.0,2.89,0.0,0.0,8.8,0.0,0.73,0.0,12.0,0.0,85.45,0.0,1.82,0.24,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,752.0,669.0,375.0,0.0,3.0,1.0,4.4,373.0,1.0,439.0,0.15,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,7.4,0.0,0.43,0.0,13.95,0.0,60.0,0.0,2.38,0.56,0.01,0.09,0.08,1.4,1.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,444.0,665.0,369.0,0.0,2.0,1.0,4.6,366.6,1.0,438.0,0.13,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.7,0.0,0.0,0.8,0.0,0.01,0.0,63.64,0.0,11.0,0.0,2.75,0.24,0.0,0.49,20.88,7.0,9.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,9.0,679.0,411.0,0.0,2.0,1.0,4.4,407.2,1.0,438.0,0.12,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.6,0.0,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.01,0.0,83.33,0.0,24.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,654.0,362.0,0.0,2.0,1.0,4.8,362.2,1.0,437.0,0.11,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.7,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,783.0,657.0,0.0,3.0,0.0,4.4,657.4,1.0,437.0,0.1,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.6,0.0,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,767.0,629.0,0.0,3.0,2.0,4.4,628.4,2.0,437.0,0.1,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.7,0.0,0.0,9.6,0.0,0.74,0.0,7.69,0.0,79.08,0.0,1.6,0.24,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,759.0,663.0,368.0,0.0,2.0,1.0,5.0,368.6,1.0,440.0,0.09,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.7,0.0,0.6,0.0,0.1,0.0,0.0,0.0,2.4,0.0,0.0,2.4,0.0,0.01,0.0,25.0,0.0,6.0,0.0,0.83,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,14.0,659.0,376.0,0.0,3.0,1.0,4.4,372.2,2.0,438.0,0.08,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.4,0.1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.01,0.0,75.0,0.0,16.0,0.0,1.0,0.0,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,655.0,365.0,0.0,2.0,1.0,4.6,364.6,1.0,437.0,0.07,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.1,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,66.67,0.0,12.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,660.0,372.0,0.0,3.0,2.0,4.6,371.4,1.0,439.0,0.07,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.2,0.0,0.6,0.0,0.1,0.1,0.0,0.0,3.0,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,800.0,685.0,0.0,3.0,1.0,4.4,682.0,1.0,438.0,0.06,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,782.0,661.0,0.0,2.0,0.0,4.8,665.0,2.0,435.0,0.06,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,666.0,392.0,0.0,2.0,1.0,4.4,387.0,1.0,437.0,0.05,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.5,0.0,0.0,10.6,0.0,0.81,0.0,5.36,0.0,78.11,0.0,1.75,0.32,0.0,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,828.0,657.0,356.0,0.0,2.0,1.0,4.4,355.8,1.0,435.0,0.05,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.71,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.6,0.0,0.01,0.0,82.35,0.0,25.33,0.0,1.0,0.0,0.0,0.04,0.16,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,15.0,654.0,368.0,0.0,2.0,1.0,4.4,362.0,1.0,437.0,0.04,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.6,0.0,0.2,0.0,0.0,0.0,2.6,0.0,0.0,9.4,0.0,0.46,0.0,6.0,0.0,50.47,0.0,1.26,0.24,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,474.0,669.0,370.0,0.0,2.0,2.0,4.4,368.2,2.0,437.0,0.04,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,789.0,658.0,0.0,3.0,0.0,4.4,659.8,4.0,436.0,0.04,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.89,0.0,0.7,0.1,0.2,0.0,0.0,0.0,2.79,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,787.0,661.0,0.0,3.0,2.0,4.4,660.0,2.0,438.0,0.03,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.5,0.1,0.0,0.1,0.0,0.0,2.7,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.08,0.07,1.2,1.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,664.0,377.0,0.0,2.0,1.0,4.4,376.0,1.0,438.0,0.03,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,660.0,379.0,0.0,2.0,1.0,4.6,377.8,2.0,437.0,0.03,0.05,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.7,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,654.0,364.0,0.0,2.0,2.0,4.4,364.8,2.0,437.0,0.02,0.05,5.2388648974499574e-14,default,code_service-code_app-code_scenario
1.81,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,10.4,0.0,0.85,0.0,11.86,0.0,83.38,0.0,1.56,0.32,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,867.0,663.0,366.0,0.0,3.0,2.0,4.8,363.2,1.0,439.0,0.09,0.07,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.09,0.0,0.7,0.0,0.2,0.1,0.0,0.0,3.09,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.08,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,796.0,680.0,0.0,3.0,1.0,4.8,677.2,2.0,437.0,0.09,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
